XTF Segment of Deutsche Börse Group,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Dow Jones STOXX 600 Optimised Industrial Goods & Services Source ETF,IE00B5MJYX09,10.30273715,0.124874,81.50506230280122,0.0007777092923592367,21.4255238095,110.96453558
Dow Jones STOXX 600 Optimised Insurance Source ETF,IE00B5MTXJ97,2.00888128,1.21842542,0.6487519441280207,0.0001516418031399081,20.1707142857,115.24992901
Dow Jones STOXX 600 Optimised Media Source ETF,IE00B5MTZ488,0.047476,1.7866415900000001,-0.9734272389796993,3.5837589396374263e-06,16.9923333333,8.983455320000001
Dow Jones STOXX 600 Optimised Oil & Gas Source ETF,IE00B5MTWH09,13.19903274,4.31683425,2.0575722799641887,0.000996338183009143,17.7794285714,40.340554409999996
Dow Jones STOXX 600 Optimised Personal & Household Goods Source ETF,IE00B5MTZ595,0,0.02799951,-1,0,17.3235238095,7.07875484
Dow Jones STOXX 600 Optimised Retail Source ETF,IE00B5MTZM66,3.2209399,1.710135,0.8834418920143732,0.0002431348925912014,15.5177619048,29.877101839999998
Dow Jones STOXX 600 Optimised Technology Source ETF,IE00B5MTWZ80,0.059141599999999996,0.1043158,-0.4330523276435593,4.464344883824686e-06,19.801,6.294932599999999
Dow Jones STOXX 600 Optimised Telecommunications Source ETF,IE00B5MJYB88,16.8855277,3.1551584700000004,4.351720954922432,0.0012746158236871343,17.2233809524,62.45273726
Dow Jones STOXX 600 Optimised Travel & Leisure Source ETF,IE00B5MJYC95,4.67345595,4.87568654,-0.0414773567457436,0.00035277907868847886,22.9463809524,7.36319559
Dow Jones STOXX 600 Optimised Utilities Source ETF,IE00B5MTXK03,4.7600417,0.31054584999999996,14.327983613369817,0.00035931506435718963,17.7192857143,41.73314971
Dow Jones STOXX 600 Source ETF,IE00B60SWW18,4.68957801,1.38087228,2.3960983053407374,0.0003539960636208735,23.2885714286,24.45358367
Dow Jones STOXX Mid 200 Source ETF,IE00B60SX063,2.08606415,1.5488422,0.34685389512243403,0.0001574680058602167,30.4471428571,17.52364227
Dow Jones STOXX Small 200 Source ETF,IE00B60SWZ49,0.22310416,1.8321701000000001,-0.8782295595807398,1.684117296887477e-05,40.8175714286,20.47140107
Easy ETF NMX Infrastructure Europe,LU0315455286,1.3592418899999998,0.12577844999999999,9.80663571541866,0.00010260332113946354,119.5805714286,2.77598404
Easy ETF NMX30 Infrastructure Global,LU0315440411,0.34152384999999996,0.32924195,0.03730356960891523,2.5780165779275663e-05,118.9441428571,15.2007
EasyETF - iTraxx Crossover,LU0281436138,8.84012023,0.03339056,263.7490856697222,0.0006673026350520718,91.9667619048,64.91743416
EasyETF - iTraxx Europe HiVol,LU0281436302,0,0.11130369999999999,-1,0,85.5138095238,135.32133006
EasyETF DJ STOXX 600,FR0010616250,0,0,,0,76.1727142857,154.35699692000003
EasyETF DJ STOXX 600 Double Short,FR0010689687,0.17870031,0.0038335,45.61544541541672,1.3489317412555384e-05,68.7488571429,7.2487103799999995
EasyETF EPRA Eurozone,LU0192223062,1.302874665,1.802030776,-0.2769964407089571,9.834840188560256e-05,127.5828571429,165.42780635
EasyETF EURO STOXX 50 (A share),FR0010129064,0.50983,1.19089028,-0.57189171113228,3.8484872781939277e-05,74.2091904762,97.56228075
EasyETF EURO STOXX 50 (B share),FR0010129072,0.51008,0.2636,0.9350531107738997,3.850374420613064e-05,59.2828571429,608.0216025
EasyETF EURO STOXX 50 Double Short,FR0010689695,1.11168605,0.08962769,11.403377237547907,8.391639606870248e-05,101.5620952381,8.61934277
EasyETF EuroMTS Eonia,FR0010616268,1.8646884,6.6078686,-0.7178078874026036,0.00014075730312448835,12.088047619,39.4770464
EasyETF GS Ultra-Light Energy,LU0246046329,0.35016263599999997,0.2514437,0.39260850838577377,2.6432270559693444e-05,39.4242857143,17.70004484
EasyETF GSAL,LU0252701189,3.6776962689999997,4.242045077999999,-0.13303696651570562,0.00027761346535723225,35.954047619,57.7345732
EasyETF GSCI,LU0203243414,10.679045701,13.602090758,-0.21489674705197992,0.0008061152055302758,21.3744285714,169.26301512
EasyETF GSNE,LU0230484932,2.1071856099999997,1.235639029,0.7053407674451173,0.0001590623739850207,42.8233333333,35.18470956
EasyETF Russell 1000 (EUR),FR0010616292,0,0,,0,80.6427619048,4.05204052
EasyETF S&P 100 (EUR),FR0010616300,0.7714798199999999,0,,5.8235691753198926e-05,71.4805238095,13.0428478
EasyETF S&P GSCI Light Energy Dynamic TR,LU0309198074,0.06870818,5.11505453,-0.9865674589396801,5.18648484078729e-06,172.7701428571,3.7532108799999997
EasyETF STOXX 50 Europe (A share),FR0010153387,0,5.0299999999999996e-05,-1,0,56.0341904762,3.63082504
EasyETF STOXX 50 Europe (B share),FR0010148858,0,2.815e-05,-1,0,57.4170952381,56.44706265
ETFlab DAX,DE000ETFL011,294.679427451,391.818896112,-0.24791930564071896,0.02224408190358833,10.0233333333,1933.21796863
ETFlab DAX (Preisindex),DE000ETFL060,5.184563709,7.35646895,-0.2952374645719126,0.00039136040399883145,16.0804285714,80.68440687
ETFlab DAXplus® Maximum Dividend,DE000ETFL235,1.8603288999999998,1.81551272,0.02468513687967988,0.00014042822322943928,32.2551428571,12.000294
ETFlab Deutsche Börse EUROGOV®  Germany,DE000ETFL177,6.052010780000001,7.03736088,-0.1400169917106765,0.0004568402505604321,8.8842380952,31.21979625
ETFlab Deutsche Börse EUROGOV®  Germany 10+,DE000ETFL219,0.18149135,2.1045692000000003,-0.91376318250785,1.3700001011655679e-05,23.7206190476,30.08908217
ETFlab Deutsche Börse EUROGOV®  Germany 1-3,DE000ETFL185,0.430697,0.6767776,-0.3636063013905897,3.251146313979738e-05,8.4763809524,39.790147770000004
ETFlab Deutsche Börse EUROGOV®  Germany 3-5,DE000ETFL193,3.24382129,3.63781617,-0.10830532978800844,0.00024486211025831386,8.875,28.745967760000003
ETFlab Deutsche Börse EUROGOV®  Germany 5-10,DE000ETFL201,6.871101599999999,8.81469425,-0.22049461897104383,0.0005186698918223317,8.7700952381,31.65494648
ETFlab Deutsche Börse EUROGOV®  Germany Money Market,DE000ETFL227,3.67588235,8.2216591,-0.5529026069689511,0.00027747654041764116,14.9819047619,115.82875487999999
ETFlab DJ EURO STOXX 50,DE000ETFL029,134.219094468,143.983793377,-0.06781804173913242,0.010131621865147343,13.791047619,470.21152952
ETFlab DJ EURO STOXX Select Dividend 30,DE000ETFL078,1.31434206,0.72713075,0.8075732046815514,9.921402618726242e-05,34.0362380952,23.00703244
ETFlab DJ STOXX 50,DE000ETFL250,0.00752142,0.234163,-0.9678795539858988,5.67759629365737e-07,46.0041904762,39.882277200000004
ETFlab DJ STOXX Strong Growth 20,DE000ETFL037,0.03330819,0.29789306,-0.8881874253801012,2.5142919301466413e-06,59.1393809524,20.250663879999998
ETFlab DJ STOXX Strong Style Composite 40,DE000ETFL052,1.55785955,2.6087239500000003,-0.40282698366762804,0.00011759611359449066,52.898047619,25.56778353
ETFlab DJ STOXX Strong Value 20,DE000ETFL045,0.10135277000000001,1.185975375,-0.9145405780453072,7.650684462560367e-06,60.295952381,25.12065382
ETFlab iBoxx € Liquid Sovereign Diversified 10+,DE000ETFL169,0.02727402,0,,2.0587984032953484e-06,32.8061428571,28.67419231
ETFlab iBoxx € Liquid Sovereign Diversified 1-10,DE000ETFL110,0.86404985,2.60531441,-0.6683510263930104,6.522340496734934e-05,15.6863333333,31.326818879999998
ETFlab iBoxx € Liquid Sovereign Diversified 1-3,DE000ETFL128,2.63513225,11.228079,-0.7653087184370542,0.00019891479396040915,12.9212380952,91.75666394
ETFlab iBoxx € Liquid Sovereign Diversified 3-5,DE000ETFL136,1.13655238,0.1098429,9.347071863543297,8.579344831475257e-05,12.2483333333,31.03081518
ETFlab iBoxx € Liquid Sovereign Diversified 5-7,DE000ETFL144,3.85818163,0.51445962,6.4994838856351835,0.00029123752858828454,14.0077142857,30.97342627
ETFlab iBoxx € Liquid Sovereign Diversified 7-10,DE000ETFL151,0.290444,0,,2.1924367711349998e-05,16.7459047619,31.08591946
ETFlab MSCI Europe,DE000ETFL284,0.019934900000000002,0.001738,10.470023014959725,1.5047998164499565e-06,37.401,35.11809404
ETFlab MSCI Europe LC,DE000ETFL086,0.15187339000000002,0.14015107999999998,0.08364052563847557,1.1464268664283878e-05,27.0771428571,25.14951766
ETFlab MSCI Europe MC,DE000ETFL292,0.4405398,0.0024295,180.32940934348633,3.3254453755920543e-05,38.4811428571,34.35046033
ETFlab MSCI Japan,DE000ETFL300,0.034007300000000004,0.0825536,-0.5880579405380262,2.5670647356123485e-06,339.68725,30.9473950813323
ETFlab MSCI Japan LC,DE000ETFL102,0.14025478,1.47687753,-0.9050328973452525,1.0587229792987626e-05,55.4240952381,27.006782037801297
ETFlab MSCI Japan MC,DE000ETFL318,0.00373,0.0081,-0.5395061728395062,2.8156164893520096e-07,624.228,31.390089618287103
ETFlab MSCI USA,DE000ETFL268,0.30700883,0.34787981,-0.11748592135887392,2.3174775445701553e-05,367.8384,31.581924646112
ETFlab MSCI USA LC,DE000ETFL094,1.13153514,1.5828163,-0.28511278282893593,8.5414718457513e-05,61.7928571429,48.117583873109
ETFlab MSCI USA MC,DE000ETFL276,0.18275898000000002,0.09204,0.9856473272490225,1.3795688945446493e-05,43.799,31.781445204079
ETFX DAX® 2x Long Fund,DE000A0X8994,17.96314753,26.273356070000002,-0.3162979452590352,0.001355960707402971,20.0314285714,8.6104063
ETFX DAX® 2x Short Fund,DE000A0X9AA8,32.40076279,37.9332305,-0.14584752305765258,0.0024457941549358452,31.592,18.00489
ETFX DAXglobal Alternative Energy Fund,DE000A0Q8M94,0.08149054,0.31813994,-0.7438531609706094,6.151370191694357e-06,215.3312380952,3.98579402
ETFX Dow Jones EURO STOXX 50 Leveraged (2x) Fund,DE000A0X9AB6,4.72671859,3.51779517,0.343659412097038,0.0003567996461804472,19.0044285714,7.01913321
ETFX Dow Jones EURO STOXX Double Short (2x) Fund,DE000A0X9AC4,5.691060480000001,1.20820614,3.7103389823859043,0.00042959366566722694,21.2092380952,10.428150000000002
ETFX Janney Global Water Fund,DE000A0Q8M86,0.003849,0.016686799999999998,-0.7693386389241795,2.905444468502918e-07,206.1511904762,2.5367907599999997
ETFX Russell 1000 Fund,DE000A0Q8ND6,0.15684103,0.15830305,-0.00923557695192867,1.1839254430963892e-05,27.6823333333,4.70925
ETFX Russell 2000 Fund,DE000A0Q8NE4,0.35752293,2.24155469,-0.8405022498023459,2.6987867480682154e-05,23.6346666667,10.3116766
ETFX Russell Global Gold Fund ETF,DE000A0Q8NC8,1.96701365,0.32107241,5.126386412336084,0.0001484813959174392,196.7784761905,30.71853256
ETFX S-Net ITG Global Agri Business Fund,DE000A0Q8NA2,0.33068385,0.24766148000000002,0.33522520337034245,2.4961900826337976e-05,222.0546190476,15.84212214
ETFX WNA Global Nuclear Energy Fund,DE000A0Q8M37,0.14097161,0.08673462,0.6253211232146978,1.0641340205000017e-05,176.3927142857,23.215339399999998
FTSE 100 Source ETF,IE00B60SWT88,0.0010106100000000001,0,,7.628660000815107e-08,10.0575238095,21.183747155773997
FTSE 250 Source ETF ,IE00B60SWV01,1.7784106599999998,2.87510254,-0.38144444058680427,0.00013424456780523832,34.9793333333,17.600548812308
iShares $ Corporate Bond,DE000A0DPYY0,0.191403657,0.23267826,-0.17738916820161876,1.444823841210392e-05,74.3947619048,424.05449357223733
iShares $ TIPS,DE000A0LGQF7,2.182235617,0.1342796,15.251430723654224,0.00016472757605566908,32.9961904762,407.2346954239659
iShares $ Treasury Bond 1-3,DE000A0J2078,6.56429121,1.2182310600000001,4.388379450775126,0.0004955100957582964,10.7113809524,163.33987983747417
iShares $ Treasury Bond 7-10,DE000A0LGQB6,12.583299382,0.873494286,13.405703143889827,0.0009498591214587708,19.0807142857,114.58828015719709
iShares € Corporate Bond,DE0002511243,81.749129846,102.230719956,-0.20034672668660902,0.006170890026396142,7.6351904762,3156.5459354399995
iShares € Covered Bond,DE000A0RFEE5,3.2998847400000004,2.49775511,0.3211402217889969,0.00024909409884463994,37.7089047619,39.051648719999996
iShares € Government Bond 1-3,DE000A0J21A7,8.36822775,13.051313565,-0.3588210329693353,0.0006316815024008866,4.4042857143,469.97104904
iShares € Government Bond 15-30,DE000A0LGQC4,0.09464361,0.23504779,-0.5973431190312404,7.14423884524935e-06,22.4998571429,170.841906
iShares € Government Bond 3-5,DE000A0LGQD2,29.433815729,12.04991266,1.442658014170204,0.0022218320887699983,6.5172380952,434.09753855999986
iShares € Government Bond 7-10,DE000A0LGQH3,16.835888205,17.14460635,-0.01800672110503143,0.0012708687518199733,7.3244285714,398.8785152
iShares € Inflation Linked Bond,DE000A0HG2S8,13.672142173000001,17.110437334,-0.20094724020687615,0.0010320511782054642,25.1471904762,639.07311752
iShares ATX (DE),DE000A0D8Q23,26.813770916000003,15.123757249,0.7729569758713866,0.0020240561805039397,20.1978571429,66.98868319
iShares Barclays Euro Aggregate Bond ETF,DE000A0RM447,0.70723152,0.5173482899999999,0.36703171474675234,5.338586406170202e-05,39.5766666667,61.95835246905601
iShares Barclays Euro Corporate Bond ETF,DE000A0RM454,7.9980134000000005,5.05372562,0.5825974739008488,0.0006037356142385612,17.8698571429,472.49468385007503
iShares Barclays Euro Government Bond 10-15,DE000A0YBRX2,0,0.025897,-1,0,21.7823333333,5.26876812
iShares Barclays Euro Government Bond 5-7,DE000A0YBRY0,0.01893294,0.035639300000000006,-0.4687622933110359,1.4291661677188267e-06,19.9899047619,10.30476984
iShares Barclays Euro Treasury Bond,DE000A0YBRZ7,0.009842,0,,7.429302275657501e-07,11.7033809524,7.280281841599999
iShares Barclays Euro Treasury Bond 0-1 ETF,DE000A0RM462,1.08243857,2.8103379,-0.6148368600088978,8.170862966226835e-05,12.4235714286,36.457803864828
iShares Citigroup Global Government Bond ETF ,DE000A0RM439,0.73175545,4.26286832,-0.8283420000174906,5.523707000517962e-05,29.549047619,72.82902105025643
iShares DAX (DE),DE0005933931,1426.3467389979999,1772.658910582,-0.1953631178094487,0.10766877742241918,4.7963809524,2476.72309797
iShares DivDAX (DE),DE0002635273,34.204561393,33.141300093,0.03208266715597485,0.0025819551493078802,18.8337142857,161.59375048
iShares DJ Asia Pacific Select Dividend 30 (DE),DE000A0H0744,4.156827225,4.917829359,-0.15474350133912407,0.00031378099941279774,41.3168095238,54.11780577
iShares DJ Asia/Pacific Select Dividend,DE000A0J2086,0.44282298,2.648959536,-0.8328313536005633,3.342680118906153e-05,35.8062380952,92.68883800706054
iShares DJ China Offshore 50 (DE),DE000A0F5UE8,27.125229322,20.262189693,0.33871164632176853,0.002047566835294312,31.8252380952,71.3668747
iShares DJ EURO STOXX (DE),DE000A0D8Q07,36.532313615999996,22.485853608,0.6246798655223194,0.0027576671477584054,19.3012380952,422.54959488
iShares DJ EURO STOXX 50,IE0008471009,277.86331314200004,267.918229649,0.03711984625319853,0.02097470579808569,7.8083809524,3791.66049
iShares DJ EURO STOXX 50 (DE),DE0005933956,688.850668748,803.693383667,-0.14289369211304048,0.05199837269780235,7.4573809524,4214.625071
iShares DJ EURO STOXX Banks (DE),DE0006289309,36.961251794,25.936696728,0.425056250671213,0.0027900458449940466,18.3030952381,214.37046494999998
iShares DJ EURO STOXX Growth,DE000A0HG3L1,1.9554586999999999,0.6757006,1.893972123156321,0.00014760916246559904,11.8404761905,28.3586025
iShares DJ EURO STOXX Health Care (DE),DE0006289333,0.82033288,1.209096518,-0.32153234436822675,6.192339902642422e-05,21.1635714286,5.6342065
iShares DJ EURO STOXX MidCap,DE000A0DPMX7,2.264831413,1.0816946699999999,1.0937806904419713,0.00017096237726662764,24.1997619048,128.73722799999996
iShares DJ EURO STOXX Select Dividend,DE000A0HG2P4,3.393951458,3.97799244,-0.14681802210765382,0.00025619479059531085,17.6991904762,288.1288571
iShares DJ EURO STOXX Select Dividend 30 (DE),DE0002635281,20.148367584,24.371289305,-0.1732744488053667,0.0015209135657650377,21.6273809524,315.43097181
iShares DJ EURO STOXX SmallCap ,DE000A0DPMZ2,10.892515024,17.183221614999997,-0.3660958772427494,0.0008222290861149839,29.2369047619,306.28688475
iShares DJ EURO STOXX Sustainability 40 (DE),DE000A0F5UG3,9.03767797,7.6631587,0.17936719358298037,0.0006822154187073833,30.4192857143,49.74329879999999
iShares DJ EURO STOXX Technology (DE),DE0006289325,1.61699639,1.7264693400000002,-0.06340856884258383,0.00012206009916639873,26.1117619048,11.15346384
iShares DJ EURO STOXX Telecommunications (DE),DE0006289317,4.236047062,5.846334705,-0.27543541795902027,0.0003197609640063897,15.6553809524,30.674757529999997
iShares DJ EURO STOXX Value,DE000A0HG2N9,2.330047269,2.89412716,-0.19490501274311667,0.00017588524159694417,15.1550952381,52.80978999999999
iShares DJ Global Titans 50 (DE),DE0006289382,2.954245798,1.803273171,0.6382685915311053,0.00022300330247849025,40.1833333333,43.663636079999996
iShares DJ Industrial Average (DE),DE0006289390,26.573484498,22.009117436,0.20738528363405107,0.0020059179928179306,14.9688571429,147.2967993472324
iShares DJ STOXX 50,IE0008470928,146.486669787,96.531277965,0.5175047184199992,0.011057648335724934,13.7527142857,749.2724624
iShares DJ STOXX 50 (DE),DE0005933949,29.848038704999997,24.60251835,0.2132107079599026,0.0022530999987296243,22.7276666667,422.97617709
iShares DJ STOXX 600 (DE),DE0002635307,54.217997657,81.99147150399999,-0.3387361311797539,0.004092683330367233,21.6683333333,859.4810447399999
iShares DJ STOXX 600 Automobiles & Parts (DE),DE0006344716,6.246934146,6.7941421339999994,-0.08054114518175892,0.0004715541766588127,22.504952381,16.392129
iShares DJ STOXX 600 Automobiles & Parts Swap (DE),DE000A0D8Q56,1.23128849,2.61407297,-0.5289770009748427,9.294466958695273e-05,22.0561428571,10.74917952
iShares DJ STOXX 600 Banks (DE),DE0006289341,23.529617496,24.568709171000002,-0.04229329541767324,0.00177614957131054,22.1523809524,196.8453611
iShares DJ STOXX 600 Banks Swap (DE),DE000A0D8Q64,6.84860788,5.222864077,0.31127438490297155,0.0005169719376952845,23.0971428571,23.806730679999998
iShares DJ STOXX 600 Basic Resources (DE),DE0006344724,46.318688855,48.039689700000004,-0.03582456205998363,0.003496398501482658,18.904,235.69297235999997
iShares DJ STOXX 600 Basic Resources Swap (DE),DE000A0D8Q72,10.988329496999999,11.105812519999999,-0.010578516681100991,0.000829461708369605,26.3883809524,46.07159952000001
iShares DJ STOXX 600 Chemicals (DE),DE0006344732,12.911761528000001,12.35686559,0.044905881184712504,0.0009746533154106622,17.5757619048,20.409755309999998
iShares DJ STOXX 600 Chemicals Swap (DE),DE000A0D8Q80,0.79589921,6.104452338000001,-0.8696198830080866,6.0079006421936664e-05,26.5559047619,20.5480262
iShares DJ STOXX 600 Construction & Materials (DE),DE0006344740,6.732969125,20.800517239999998,-0.6763076106563204,0.000508242865701018,22.9587619048,21.65728818
iShares DJ STOXX 600 Construction & Materials Swap (DE),DE000A0F5T02,1.48889103,1.12896729,0.3188079434967508,0.00011238997680740745,26.3310952381,17.75584889
iShares DJ STOXX 600 Financial Services (DE),DE0006344773,2.748343647,3.5129609700000004,-0.21765608258380398,0.00020746063514474634,20.5085714286,17.34658198
iShares DJ STOXX 600 Financial Services Swap (DE),DE000A0F5T10,2.2135168700000003,0.730473875,2.0302478237158037,0.00016708886323407103,31.8400952381,7.304236500000001
iShares DJ STOXX 600 Food & Beverage (DE),DE0006344781,10.786651081,4.792971485000001,1.250514344756215,0.000814237872615289,20.8491904762,32.5681071
iShares DJ STOXX 600 Food & Beverage Swap (DE),DE000A0F5T28,4.060839176,1.3316896999999999,2.049388439363915,0.0003065352746528747,20.837952381,100.72366299
iShares DJ STOXX 600 Health Care (DE),DE0006289374,33.957682090000006,14.720068523,1.306897011854352,0.0025633192931039522,19.6218571429,172.55238687
iShares DJ STOXX 600 Health Care Swap (DE),DE000A0F5T36,5.864341085,7.685779788,-0.23698814606214158,0.000442673872871594,20.8853809524,25.348608010000003
iShares DJ STOXX 600 Industrial Goods & Services (DE),DE0006344799,5.7316102529999995,10.863879351,-0.47241587762363957,0.00043265459353581347,23.2663809524,32.981390819999994
iShares DJ STOXX 600 Industrial Goods & Services Swap (DE),DE000A0F5T44,4.91037211,7.080843150000001,-0.30652720220190166,0.00037066286010107826,25.6260952381,30.093048379999995
iShares DJ STOXX 600 Insurance (DE),DE0006289416,18.067952805,31.576181044,-0.42779803612656275,0.0013638720066110428,19.9990952381,102.38338222
iShares DJ STOXX 600 Insurance Swap (DE),DE000A0F5T51,0.642347,1.87167437,-0.6568062210522229,4.8488010860208987e-05,28.4756666667,21.29550179
iShares DJ STOXX 600 Media (DE),DE0006289424,5.281092045,7.70565664,-0.31464736988332764,0.0003986469126994028,26.8054285714,20.66416988
iShares DJ STOXX 600 Media Swap (DE),DE000A0F5T69,0.12459191,0.0020403,60.06548546782336,9.404907137690658e-06,35.2861428571,11.61210281
iShares DJ STOXX 600 Oil & Gas (DE),DE0006344765,23.448982019000002,36.510493213,-0.35774677481895223,0.0017700627461451793,17.1567619048,151.42803018
iShares DJ STOXX 600 Oil & Gas Swap (DE),DE000A0F5T77,0.969343438,5.972989905,-0.837712192148766,7.317156482246561e-05,18.078,31.43165916
iShares DJ STOXX 600 Personal & Household Goods (DE),DE0006289432,5.19784908,0.8691515400000001,4.980371478142925,0.00039236325948555426,20.8750952381,16.97543636
iShares DJ STOXX 600 Personal & Household Goods Swap (DE),DE000A0F5T85,1.6857723500000001,0.83635629,1.015615079549411,0.0001272517004277128,27.8017619048,24.481105320000005
iShares DJ STOXX 600 Real Estate (DE),DE000A0H0751,10.113711088999999,7.001745232,0.44445573980290165,0.0007634405284378194,29.0226190476,45.86639114
iShares DJ STOXX 600 Retail (DE),DE0006289440,3.2876902,1.64687666,0.9963184128190876,0.00024817358549600554,21.5283809524,14.49667336
iShares DJ STOXX 600 Retail Swap (DE),DE000A0F5T93,0.74111764,0.09610892,6.711226387727591,5.594378144058034e-05,26.5402857143,21.99782512
iShares DJ STOXX 600 Technology (DE),DE0006289366,7.1379921500000005,14.93330948,-0.5220086907353104,0.0005388163109492012,23.7583333333,24.104398610000004
iShares DJ STOXX 600 Technology Swap (DE),DE000A0F5UA6,0.28063095,3.12070062,-0.9100743761828713,2.1183622794705612e-05,26.6217142857,14.409109000000003
iShares DJ STOXX 600 Telecommunications (DE),DE0006289358,17.238666543,14.645119281,0.1770929421766314,0.001301272755305941,21.0219047619,78.02681865
iShares DJ STOXX 600 Telecommunications Swap (DE),DE000A0F5UB4,0.6828931,1.17216857,-0.4174105009486818,5.154866146983139e-05,22.2465714286,13.22235732
iShares DJ STOXX 600 Travel & Leisure (DE),DE0006344757,0.16487276,3.14339564,-0.9475494723279568,1.2445535166246017e-05,38.7957619048,6.406241239999999
iShares DJ STOXX 600 Travel & Leisure Swap (DE),DE000A0F5UC2,0.044494269999999995,2.25369157,-0.9802571609210927,3.358680973020923e-06,40.8285714286,5.74819962
iShares DJ STOXX 600 Utilities (DE),DE0006289457,10.431907427999999,55.80179568,-0.8130542700126958,0.000787459800795456,18.6279047619,95.29545846
iShares DJ STOXX 600 Utilities Swap (DE),DE000A0F5UD0,1.539245526,7.44961135,-0.793379083326273,0.00011619102102324148,16.9334761905,32.209262079999995
iShares DJ STOXX Americas 600 Real Estate (DE),DE000A0H0769,1.06935412,2.7241217200000003,-0.6074499490426588,8.07209408372254e-05,92.3219047619,16.761570620000004
iShares DJ STOXX Asia Pacific 600 Real Estate (DE),DE000A0H0777,3.0176134500000003,2.7126909500000003,0.11240591192299298,0.00022778665384210205,74.5331428571,16.96833662
iShares DJ STOXX EU Enlarged 15 (DE),DE000A0D8Q15,8.268837360000001,12.570699706000001,-0.3422134365318359,0.0006241789495599448,33.575952381,28.99391983
iShares DJ STOXX Global Select Dividend 100 (DE),DE000A0F5UH1,1.9318756499999998,2.85740705,-0.3239060392183186,0.00014582897950449412,218.2252857143,7.829430000000001
iShares DJ STOXX Large 200 (DE),DE0005933980,0.777362857,1.0839618659999999,-0.2828503645902244,5.867977690024097e-05,31.1886666667,32.082269520000004
iShares DJ STOXX Mid 200 (DE),DE0005933998,1.90322153,3.53494786,-0.4615984152026502,0.00014366600329109277,37.0006190476,81.25128279
iShares DJ STOXX Select Dividend 30 (DE),DE0002635299,4.366326818,5.470134928999999,-0.20178809578318524,0.000329595222162485,33.2198571429,46.17969038000001
iShares DJ STOXX Small 200 (DE),DE000A0D8QZ7,3.0690036970000003,7.606753307,-0.5965422338363733,0.00023166588244384663,36.3431428571,108.38387616000001
iShares DJ STOXX US Select Dividend (DE),DE000A0D8Q49,1.095050338,3.194388881,-0.6571956706607383,8.26606377571928e-05,58.334,29.112946859388526
iShares Dow Jones-UBS Commodity Swap (DE),DE000A0H0728,42.146301956,15.930183683000001,1.6456883859397493,0.003181442969236527,75.6433809524,252.61565948
iShares eb.rexx Government Germany (DE),DE0006289465,101.349834778,66.418107772,0.5259367991318511,0.007650462895282535,4.780952381,624.4466580000001
"iShares eb.rexx Government Germany 1,5-2,5 (DE)",DE0006289473,91.49008279099999,85.62623576700001,0.06848189659949866,0.006906192646609118,5.1662380952,971.64128289
"iShares eb.rexx Government Germany 10,5+ (DE)",DE000A0D8Q31,9.32921034,6.143616477,0.5185209517758769,0.0007042219427865219,23.245952381,97.25675117000002
"iShares eb.rexx Government Germany 2,5-5,5 (DE)",DE0006289481,25.912540704999998,25.421247705,0.019326077370442007,0.001956026190080513,6.1262857143,584.2908449399999
"iShares eb.rexx Government Germany 5,5-10,5 (DE)",DE0006289499,56.376650505,45.855021872,0.2294542277696463,0.004255630744673279,6.326952381,785.1046119700001
iShares eb.rexx Jumbo Pfandbriefe (DE),DE0002635265,79.975865686,65.079161501,0.228901292540026,0.006037033945729308,12.6124761905,1254.90039075
iShares eb.rexx Money Market ,DE000A0Q4RZ9,52.411361533,129.519576936,-0.5953402352534071,0.0039563081437454265,4.1930952381,904.0548852000001
iShares Emerging Market Islamic,DE000A0NA0M3,0.1192299,0.08579985700000001,0.38962819017285755,9.000152076777243e-06,59.8966666667,17.4963342436555
iShares FTSE 100 (DE),DE0006289408,23.775233179,11.557750789999998,1.0570813137423603,0.0017946900422783217,33.9940952381,112.56787098970358
iShares FTSE BRIC 50,DE000A0MSAE7,24.780409948,24.699080679999998,0.003292805471333038,0.00187056651105875,54.3327142857,472.59720941850395
iShares FTSE EPRA/NAREIT Asia Property Yield Fund,DE000A0LGQJ9,3.191854712,3.928121826,-0.18743489805399938,0.00024093937690946674,50.932952381,108.4232310664091
iShares FTSE EPRA/Nareit Developed World Yield Fund,DE000A0LGQL5,6.028744017,4.426524344,0.361958852699354,0.00045508394274390004,47.774952381,298.3956624258975
iShares FTSE EPRA/NAREIT US Property Yield Fund,DE000A0LGQK7,3.767416046,6.917136674,-0.45535035325225093,0.0002843860252377198,46.6758095238,102.99252061546659
iShares FTSE UK Dividend Plus,DE000A0HG2R0,13.493180578,25.328909109999998,-0.4672814166847472,0.0010185421375126294,20.4998571429,251.68757248427363
iShares FTSE/EPRA European Property Index Fund,DE000A0HG2Q2,20.962009013,13.663154999,0.5341997521461332,0.001582331855950355,32.7492380952,381.13428500000003
iShares FTSE/Macquarie Global Infrastructure 100,DE000A0LGQM3,2.543837633,3.05693875,-0.1678480201803193,0.00019202335618522749,22.2025714286,229.2002423233198
iShares FTSE/Xinhua China 25,DE000A0DPMY5,14.651398942,13.718113889,0.0680330445243178,0.0011059710577257316,31.6177619048,722.8778024378871
iShares FTSEurofirst 100,DE000A0DPM16,1.68437818,1.2373011299999999,0.3613324510582159,0.00012714646053385326,18.1987619048,77.764085945
