Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13
,346,Amundi ETF DAX UCITS ETF DR - EUR (C/D),FR0010655712,CG1G,Amundi,Passive,Full Replication,Accumulating,EUR,14.96071195,14.9751414,416.4616682199182,7.74238095238095
,347,Amundi S&P Global Luxury UCITS ETF - EUR (C),LU1681048630,GLUX,Amundi,Passive,Swap-based,Alternative,EUR,14.92329259,13.2337546,337.7669620498826,30.3706666666667
,348,Xtrackers MSCI World Communication Services UCITS ETF 1C,IE00BM67HR47,XWTS,Xtrackers,Passive,Optimised,Accumulating,EUR,14.881566904,11.694588846,209.711194384342,14.6430476190476
,349,Xtrackers II Global Government Bond UCITS ETF 1C EUR Hedged,LU0378818131,DBZB,Xtrackers,Passive,Optimised,Accumulating,EUR,14.72194984,13.44257069,862.5220756992001,11.3485714285714
,350,Xtrackers Switzerland UCITS ETF 1D,LU0274221281,DBXS,Xtrackers,Passive,Full Replication,Distributing,EUR,14.49402804,15.08931818,859.41901784482,6.95704761904762
,351,iShares MSCI Brazil UCITS ETF USD (Dist),IE00B0M63516,IQQB,iShares,Passive,Full Replication,Distributing,EUR,14.338606445,7.283730919,202.8221618859807,58.0101904761905
,352,SPDR MSCI Europe Financials UCITS ETF,IE00BKWQ0G16,SPYZ,SPDR,Passive,Full Replication,Accumulating,EUR,14.3343541,2.70845282,478.97699925,10.8790476190476
,353,Lyxor STOXX Europe 600 Basic Resources UCITS ETF - Acc,LU1834983550,LBRE,Lyxor,Passive,Swap-based,Accumulating,EUR,14.27739117,3.28527337,616.2881229239,11.9970476190476
,354,Xtrackers II Eurozone Government Bond 7-10 UCITS ETF 1C,LU0290357259,DBXB,Xtrackers,Passive,Optimised,Accumulating,EUR,14.23407663,6.35369646,363.9928503319,4.8707619047619
,355,Lyxor MSCI Robotics & AI ESG Filtered UCITS ETF - Acc,LU1838002480,ROAI,Lyxor,Passive,Swap-based,Accumulating,EUR,14.23060399,10.092107525,290.8000322032447,18.6271428571429
,356,Amundi MSCI World ESG Leaders Select UCITS ETF DR (A),LU2109787122,SADW,Amundi,Passive,Full Replication,Accumulating,EUR,14.20973656,6.66787262,353.157592274449,13.553
,357,L&G ROBO Global Robotics and Automation UCITS ETF,IE00BMW3QX54,IROB,L&G ETF,Passive,Full Replication,Accumulating,EUR,14.15715043,7.11026801,1069.709523278953,16.8785714285714
,358,UBS ETF (LU) MSCI USA Socially Responsible UCITS ETF (hedged to EUR) A-dis,LU1280303014,UET1,UBS ETF,Passive,Full Replication,Distributing,EUR,14.15198463,4.019804885,181.49701775,20.2627142857143
,359,iShares EM Dividend UCITS ETF USD (Dist),IE00B652H904,EUNY,iShares,Passive,Optimised,Distributing,EUR,14.082282888,8.36425642,513.9274338382934,28.8101428571429
,360,Xtrackers MSCI Japan UCITS ETF 4C EUR Hedged,LU0659580079,XMK9,Xtrackers,Passive,Full Replication,Accumulating,EUR,14.060395523,17.314224011,533.155231416,10.6825714285714
,361,Amundi ETF MSCI World ex EMU UCITS ETF - EUR (C/D),FR0010756114,18MP,Amundi,Passive,Swap-based,Accumulating,EUR,14.02763075,9.57442675,407.9883224299202,21.2321428571429
,362,Xtrackers MSCI World Industrials UCITS ETF 1C,IE00BM67HV82,XDWI,Xtrackers,Passive,Optimised,Accumulating,EUR,13.958685255,13.928855955,506.886042141429,13.8965714285714
,363,iShares Ageing Population UCITS ETF USD (Acc),IE00BYZK4669,2B77,iShares,Passive,Optimised,Accumulating,EUR,13.924671644,9.747460962,840.9881101201148,17.6869047619048
,364,iShares EUR Ultrashort Bond ESG UCITS ETF EUR (Dist),IE00BJP26D89,EUED,iShares,Passive,Optimised,Distributing,EUR,13.8839324881,5.5843357316,150.10588856,13.1308095238095
,365,Xtrackers MSCI World Swap UCITS ETF 4C EUR Hedged,LU0659579733,XWEH,Xtrackers,Passive,Swap-based,Accumulating,EUR,13.836199304,12.780713064,564.8270269116,9.00990476190476
,366,Deka iBoxx EUR Liquid Sovereign Diversified 10+ UCITS ETF,DE000ETFL169,EL4Q,Deka ETF,Passive,Full Replication,Distributing,EUR,13.80564419,4.479805945000001,16.22675185,13.9369523809524
,367,iShares Edge MSCI Europe Minimum Volatility UCITS ETF EUR (Acc),IE00B86MWN23,EUN0,iShares,Passive,Optimised,Accumulating,EUR,13.78213398,8.39711459,859.72282885,11.5188571428571
,368,BNP Paribas Easy STOXX Europe 600 UCITS ETF EUR - C,FR0011550193,ETSZ,EasyETF,Passive,Swap-based,Accumulating,EUR,13.776200892,5.311039336,529.22640759,8.66480952380952
,369,Xtrackers Portfolio UCITS ETF 1C,LU0397221945,DBX0,Xtrackers,Passive,Full Replication,Accumulating,EUR,13.74489935,11.37439795,539.3166559488,26.9605714285714
,370,Xtrackers MSCI World Consumer Discretionary UCITS ETF 1C,IE00BM67HP23,XDWC,Xtrackers,Passive,Optimised,Accumulating,EUR,13.663270055,15.980171535,325.343386636974,15.4379047619048
,371,UBS ETF (LU) Bloomberg MSCI Euro Area Liquid Corporates Sustainable UCITS ETF (EUR) A-dis,LU1484799769,UIMC,UBS ETF,Passive,Optimised,Distributing,EUR,13.651698146,16.67679931,1053.46890781,9.73319047619048
,372,SPDR S&P U.S. Energy Select Sector UCITS ETF,IE00BWBXM492,ZPDE,SPDR,Passive,Full Replication,Accumulating,EUR,13.627567318,4.58708919,232.8115673001076,18.96
,373,iShares Pfandbriefe UCITS ETF (DE),DE0002635265,EXHE,iShares,Passive,Optimised,Distributing,EUR,13.621740945,9.973108804999999,514.86946339,9.62071428571429
,374,Lyxor STOXX Europe 600 Banks UCITS ETF - Acc,LU1834983477,LBNK,Lyxor,Passive,Swap-based,Accumulating,EUR,13.58622231,9.378006332,1467.3964760472,9.34061904761905
,375,Amundi Prime Global UCITS ETF DR - USD (D),LU1931974692,PR1W,Amundi,Passive,Full Replication,Distributing,EUR,13.57930125,15.93627085,378.0676473137286,17.0504285714286
,376,Xtrackers MSCI Emerging Markets Swap UCITS ETF 1C,LU0292107645,DBX1,Xtrackers,Passive,Swap-based,Accumulating,EUR,13.537999686,6.653473405000001,1086.712368129844,10.2694761904762
,377,iShares Global Inflation Linked Govt Bond UCITS ETF USD (Acc),IE00B3B8PX14,IUS5,iShares,Passive,Optimised,Accumulating,EUR,13.53296324,17.254842035,827.5170879526713,19.4320476190476
,378,iShares China Large Cap UCITS ETF USD (Dist),IE00B02KXK85,IQQC,iShares,Passive,Full Replication,Distributing,EUR,13.44890894,22.96726969,576.7280474363571,21.4333333333333
,379,iShares DivDAX UCITS ETF (DE),DE0002635273,EXSB,iShares,Passive,Full Replication,Distributing,EUR,13.419409966,10.2694463,535.73393575,8.81838095238095
,380,Lyxor Core US TIPS (DR) UCITS ETF - Dist,LU1452600270,TIUP,Lyxor,Passive,Full Replication,Distributing,EUR,13.394934675,7.19144543,921.3164080696783,14.4292857142857
,381,Lyxor Core Euro Government Inflation-Linked Bond (DR) UCITS ETF - Acc,LU1650491282,LYQ7,Lyxor,Passive,Full Replication,Accumulating,EUR,13.380478155,19.702781185,1286.5223923552,8.56380952380952
,382,Lyxor Commodities Thomson Reuters/CoreCommodity CRB TR UCITS ETF - Acc,LU1829218749,LYTR,Lyxor,Passive,Swap-based,Accumulating,EUR,13.301120748,5.958696582,1698.451795414,12.9308095238095
,383,HSBC MSCI Emerging Markets UCITS ETF,IE00B5SSQT16,H410,HSBC ETF,Passive,Optimised,Distributing,EUR,13.279848853,14.1870035645,1007.031076,14.4219047619048
,384,BNP Paribas Easy Energy & Metals Enhanced Roll UCITS ETF EUR C,LU1291109616,GSDE,EasyETF,Passive,Swap-based,Accumulating,EUR,13.241790086,12.920486574,494.64345208,43.6630952380952
,385,Invesco S&P 500 UCITS ETF Dist,IE00BYML9W36,D500,Invesco,Passive,Swap-based,Distributing,EUR,13.232982014,9.554922223,2241.275939763162,17.9366666666667
,386,BNP Paribas Easy MSCI USA SRI S-Series PAB 5% Capped UCITS ETF,LU1291103338,EKLD,EasyETF,Passive,Optimised,Accumulating,USD,13.2311150161724,4.955405441031685,579.8487017210471,15.1564761904762
,387,Lyxor Core MSCI Japan (DR) UCITS ETF,LU1781541252,LCUJ,Lyxor,Passive,Full Replication,Accumulating,EUR,12.948543449,13.8876031705,1373.043764620783,11.6974285714286
,388,iShares EURO STOXX Small UCITS ETF EUR (Dist),IE00B02KXM00,IQQS,iShares,Passive,Optimised,Distributing,EUR,12.94745446,7.61148504,1002.78183467,9.97447619047619
,389,Invesco EURO STOXX 50 UCITS ETF Dist,IE00B5B5TG76,S6X0,Invesco,Passive,Swap-based,Distributing,EUR,12.871471665,20.240649505,75.39110609369999,5.47447619047619
,390,Deka MSCI USA Climate Change ESG UCITS ETF,DE000ETFL573,D6RQ,Deka ETF,Passive,Full Replication,Distributing,EUR,12.839054975,9.539299345,1144.93877461,14.8274285714286
,391,Lyxor Japan (TOPIX) (DR) UCITS ETF - Dist EUR,FR0010245514,LYY4,Lyxor,Passive,Full Replication,Distributing,EUR,12.745183275,5.44596988,926.7445412278,8.85385714285714
,392,SPDR Refinitiv Global Convertible Bond EUR Hdg UCITS ETF (Acc),IE00BDT6FP91,SPF1,SPDR,Passive,Optimised,Accumulating,EUR,12.673886913,12.228221612,474.9551869811,37.0331428571429
,393,Xtrackers II Eurozone Government Bond UCITS ETF 1D,LU0643975591,X03F,Xtrackers,Passive,Optimised,Distributing,EUR,12.61169926,17.04210309,581.3302807785,5.25171428571429
,394,Xtrackers II EUR High Yield Corporate Bond UCITS ETF 1D,LU1109942653,XHYG,Xtrackers,Passive,Optimised,Distributing,EUR,12.594964538,9.080049885500001,827.8295774842,20.8809047619048
,395,SPDR S&P U.S. Consumer Staples Select Sector UCITS ETF,IE00BWBXM385,ZPDS,SPDR,Passive,Full Replication,Accumulating,EUR,12.58545996,6.023327545,234.5574693528146,12.4100476190476
,396,iShares Edge MSCI World Multifactor UCITS ETF USD (Acc),IE00BZ0PKT83,IBCZ,iShares,Passive,Optimised,Accumulating,EUR,12.511418402,15.589482421,431.621416905701,18.8210952380952
,397,VanEck Junior Gold Miners UCITS ETF,IE00BQQP9G91,G2XJ,VanEck,Passive,Full Replication,Accumulating,EUR,12.50923761,8.65236647,385.2926885442811,43.7950952380952
,398,iShares USD Corp Bond UCITS ETF USD (Dist),IE0032895942,IBCD,iShares,Passive,Optimised,Distributing,EUR,12.486519255,13.99082725,4155.663755315526,19.3152857142857
,399,Amundi STOXX Global Artificial Intelligence UCITS ETF (C),LU1861132840,GOAI,Amundi,Passive,Swap-based,Accumulating,EUR,12.43919107,10.41848603,411.6574785096897,24.6055238095238
,400,WisdomTree Battery Solutions UCITS ETF – USD Acc,IE00BKLF1R75,W1TA,WisdomTree,Passive,Full Replication,Accumulating,EUR,12.420057035,9.206435465,487.5310279670132,28.4702857142857
,401,iShares EURO STOXX Select Dividend 30 UCITS ETF (DE) EUR (Dist),DE0002635281,EXSG,iShares,Passive,Full Replication,Distributing,EUR,12.353410182,9.156080684,695.48682056,9.55147619047619
,402,Xtrackers MSCI Taiwan UCITS ETF 1C,LU0292109187,DBX5,Xtrackers,Passive,Full Replication,Accumulating,EUR,12.24798413,4.11272247,158.350871230616,41.7197619047619
,403,Lyxor S&P 500 UCITS ETF - Dist (USD),LU0496786657,6TVM,Lyxor,Passive,Swap-based,Distributing,EUR,12.224602825,4.71760876,2378.463351272871,18.951
,404,SPDR S&P 500 ESG Screened UCITS ETF (Acc),IE00BH4GPZ28,SPPY,SPDR,Passive,Full Replication,Accumulating,EUR,12.222438715,10.18617303,499.4139914933668,9.31009523809524
,405,iShares S&P 500 Materials Sector UCITS ETF,IE00B4MKCJ84,2B7B,iShares,Passive,Full Replication,Accumulating,EUR,12.163201973,3.97759552,162.8621955091431,14.869
,406,iShares MSCI World Health Care Sector UCITS ETF USD (Dist),IE00BJ5JNZ06,CBUF,iShares,Passive,Full Replication,Distributing,EUR,12.148146191,9.680280632999999,383.4142756185013,19.2702857142857
,407,VanEck Gold Miners UCITS ETF,IE00BQQP9F84,G2X,VanEck,Passive,Full Replication,Accumulating,EUR,12.109649525,8.34121243,604.2204911437792,35.6423333333333
,408,iShares S&P 500 Communication Sector UCITS ETF USD (Acc),IE00BDDRF478,IU5C,iShares,Passive,Full Replication,Accumulating,EUR,12.037319889,4.310491030000001,133.8286005378272,17.5244761904762
,409,Xtrackers FTSE Developed Europe Real Estate UCITS ETF 1C,LU0489337690,D5BK,Xtrackers,Passive,Full Replication,Accumulating,EUR,11.833955925,25.92743039,817.7449981766,13.3741904761905
,410,VanEck Hydrogen Economy UCITS ETF,IE00BMDH1538,HDR0,VanEck,Passive,Full Replication,Accumulating,EUR,11.828595876,9.946541112,70.27275707242741,40.8557142857143
,411,iShares Global Aggregate Bond ESG UCITS ETF EUR Hedged (Acc),IE000APK27S2,AEGE,iShares,Passive,Optimised,Accumulating,EUR,11.7603993291,12.6767708033,498.2463933,19.3888095238095
,412,iShares Global High Yield Corp Bond UCITS ETF USD (Dist),IE00B74DQ490,IBC9,iShares,Passive,Optimised,Distributing,EUR,11.722240232,7.876788464,944.6452657314451,28.9001428571429
,413,iShares USD High Yield Corp Bond UCITS ETF USD (Dist),IE00B4PY7Y77,IS0R,iShares,Passive,Optimised,Distributing,EUR,11.710152226,13.873948762,3715.572736025457,15.8008095238095
,414,iShares MSCI World Information Technology Sector UCITS ETF USD (Dist),IE00BJ5JNY98,AYEW,iShares,Passive,Full Replication,Distributing,EUR,11.704882771,6.929100099,139.655046728218,26.7322380952381
,415,iShares EUR Govt Bond 1-3yr UCITS ETF EUR (Dist),IE00B14X4Q57,IBCA,iShares,Passive,Optimised,Distributing,EUR,11.68552894,9.163830325,1715.75593689,3.07790476190476
,416,Vanguard EUR Corporate Bond UCITS ETF,IE00BZ163G84,VECP,Vanguard,Passive,Optimised,Distributing,EUR,11.580273422,7.95176594,612.3956869,9.62438095238095
,417,VanEck Global Mining UCITS ETF,IE00BDFBTQ78,WMIN,VanEck,Passive,Full Replication,Accumulating,EUR,11.466136695,6.47469291,216.5405982251703,52.6333333333333
,418,Vanguard LifeStrategy 60% Equity UCITS ETF (EUR) - Acc,IE00BMVB5P51,V60A,Vanguard,Active,Full Replication,Accumulating,EUR,11.4077486,6.4169315,119.5446291,23.464619047619
,419,Amundi MSCI World Ex Europe UCITS ETF - EUR (C),LU1681045537,CE8G,Amundi,Passive,Swap-based,Accumulating,EUR,11.3992507,10.06701725,425.4926527599914,29.3621904761905
,420,Invesco S&P 500 UCITS ETF EUR Hedged Acc,IE00BRKWGL70,E500,Invesco,Passive,Swap-based,Accumulating,EUR,11.359456228,10.785572615,761.4893750415,13.8556666666667
,421,iShares MSCI World Energy Sector UCITS ETF USD (Dist),IE00BJ5JP105,5MVW,iShares,Passive,Full Replication,Distributing,EUR,11.305408644,3.053696532,125.6032879168161,31.9249523809524
,422,iShares USD Treasury Bond 3-7yr UCITS ETF EUR Hedged (Dist),IE00BGPP6473,CBUE,iShares,Passive,Optimised,Distributing,EUR,11.2729536542,43.9737890586,181.6755113,7.91052380952381
,423,BNP Paribas Easy S&P 500 UCITS ETF - C,FR0011550185,ESEE,EasyETF,Passive,Swap-based,Accumulating,EUR,11.2386521615,9.999900199999999,1217.56916704,8.77271428571429
,424,SPDR Bloomberg Euro Aggregate Bond UCITS ETF,IE00B41RYL63,SYBA,SPDR,Passive,Optimised,Distributing,EUR,11.203112898,13.837605634,688.70488543,9.63119047619048
,425,iShares European Property Yield UCITS ETF EUR (Dist),IE00B0M63284,IQQP,iShares,Passive,Full Replication,Distributing,EUR,11.126515465,11.454317275,1597.52328243,10.3412857142857
,426,iShares STOXX Europe 600 Retail UCITS ETF (DE),DE000A0H08P6,EXH8,iShares,Passive,Full Replication,Distributing,EUR,11.024528635,5.95056663,14.8584027,15.2909523809524
,427,Deka MSCI Europe UCITS ETF,DE000ETFL284,EL42,Deka ETF,Passive,Full Replication,Distributing,EUR,11.016225224,6.71104353,452.48462308,9.56452380952381
,428,HSBC Hang Seng TECH UCITS ETF,IE00BMWXKN31,H4ZX,HSBC ETF,Passive,Full Replication,Accumulating,EUR,10.997087993,11.990025039,211.6989376,54.5028095238095
,429,UBS ETF (IE) Factor MSCI USA Prime Value UCITS ETF (USD) A-dis,IE00BX7RR706,UBUS,UBS ETF,Passive,Full Replication,Distributing,EUR,10.981065445,0.64953935,654.1606628999999,41.4580476190476
,430,iShares EUR Corp Bond BBB-BB UCITS ETF EUR (Dist),IE00BSKRK281,IS06,iShares,Passive,Optimised,Distributing,EUR,10.952633028,11.5294680066,736.5575196699999,8.74119047619048
,431,iShares MSCI Taiwan UCITS ETF USD (Dist),IE00B0M63623,IQQT,iShares,Passive,Full Replication,Distributing,EUR,10.85531278,4.16926662,530.0219751523844,31.6890952380952
,432,iShares EUR Govt Bond Climate UCITS ETF EUR (Acc),IE00BLDGH553,SECA,iShares,Passive,Optimised,Accumulating,EUR,10.8448020538,13.312009776,412.11483886,8.66352380952381
,433,SPDR S&P U.S. Industrials Select Sector UCITS ETF,IE00BWBXM724,ZPDI,SPDR,Passive,Full Replication,Accumulating,EUR,10.805307935,3.572466755,321.75870276981,14.6472380952381
,434,SPDR Bloomberg 1-3 Year Euro Government Bond UCITS ETF,IE00B6YX5F63,SYB3,SPDR,Passive,Optimised,Distributing,EUR,10.786657114,6.223279202,766.5630227300001,3.69742857142857
,435,Xtrackers II Global Aggregate Bond Swap UCITS ETF 1D,LU0942970103,XBAG,Xtrackers,Passive,Swap-based,Distributing,EUR,10.783231873,11.118114397,212.511257801321,28.3024761904762
,436,Xtrackers MSCI World Minimum Volatility UCITS ETF 1C,IE00BL25JN58,XDEB,Xtrackers,Passive,Optimised,Accumulating,EUR,10.75348225,23.989592335,570.202655659,15.9888095238095
,437,Deka iBoxx EUR Liquid Sovereign Diversified 7-10 UCITS ETF,DE000ETFL151,EL4P,Deka ETF,Passive,Full Replication,Distributing,EUR,10.70851703,2.329310395,59.9362656,14.1120476190476
,438,Vanguard USD Corporate Bond UCITS ETF EUR hedged - Acc,IE00BGYWFL94,VDCE,Vanguard,Passive,Optimised,Accumulating,EUR,10.707941126,6.696882722,136.6111629,18.0953333333333
,439,iShares MSCI Japan SRI EUR Hedged UCITS ETF (Acc),IE00BYVJRQ85,QDVN,iShares,Passive,Full Replication,Accumulating,EUR,10.699957662,8.701492955,81.29041762,18.2174761904762
,440,Deka MSCI USA LC UCITS ETF,DE000ETFL094,EL4I,Deka ETF,Passive,Full Replication,Distributing,EUR,10.6903081,5.244612849999999,93.978690544157,20.4419047619048
,441,iShares Core MSCI EM IMI UCITS ETF USD (Dist),IE00BD45KH83,IBC3,iShares,Passive,Optimised,Distributing,EUR,10.6758794546,9.8480368602,737.1104463786304,12.2470476190476
,442,Vanguard FTSE 250 UCITS ETF,IE00BKX55Q28,VMID,Vanguard,Passive,Full Replication,Distributing,EUR,10.652804195,11.6522307,2830.944267,8.98785714285714
,443,Xtrackers EURO STOXX Quality Dividend UCITS ETF 1D,LU0292095535,DXSA,Xtrackers,Passive,Full Replication,Distributing,EUR,10.61897528,12.366671395,214.3763797497,9.49990476190476
,444,Vanguard ESG Global All Cap UCITS ETF (USD) - Acc,IE00BNG8L278,V3AA,Vanguard,Passive,Optimised,Accumulating,EUR,10.581063389,8.9023737885,108.4499576,28.9671428571429
,445,iShares MSCI EMU ESG Screened UCITS ETF EUR (Acc),IE00BFNM3B99,SLMA,iShares,Passive,Optimised,Accumulating,EUR,10.50036046,16.994738953,1047.47245013,10.3387142857143
,446,Invesco Nasdaq Biotech UCITS ETF A,IE00BQ70R696,NBTK,Invesco,Passive,Swap-based,Accumulating,EUR,10.39521586,7.169574425,546.5354945000009,22.7226666666667
,447,Lyxor EUR 2-10Y Inflation Expectations UCITS ETF - Acc,LU1390062245,EUIN,Lyxor,Passive,Swap-based,Accumulating,EUR,10.37754589,4.672949032,2216.0494394074,10.958
,448,Xtrackers MSCI Japan ESG Screened UCITS ETF 1D,IE00BPVLQD13,XDNY,Xtrackers,Passive,Full Replication,Distributing,EUR,10.282270438,1.63686556,146.68619768789,23.2945714285714
,449,UBS ETF (LU) Bloomberg Euro Area Liquid Corporates 1-5 Year UCITS ETF (EUR) A-dis,LU1048314196,UEF6,UBS ETF,Passive,Optimised,Distributing,EUR,10.2014751735,5.1139661,524.6002421000001,13.2939047619048
,450,SPDR MSCI Europe Small Cap Value Weighted UCITS ETF,IE00BSPLC298,ZPRX,SPDR,Passive,Optimised,Accumulating,EUR,10.195404465,4.42010171,115.10835167,26.0557619047619
,451,Xtrackers EUR Corporate Green Bond UCITS ETF 1C,IE000MCVFK47,XGBE,Xtrackers,Passive,Optimised,Accumulating,EUR,10.160201337,4.406879644999999,157.6038202938,21.8940952380952
,452,Xtrackers Bloomberg Commodity ex-Agriculture & Livestock Swap UCITS ETF 1C EUR Hedged,LU0292106167,DXSM,Xtrackers,Passive,Swap-based,Accumulating,EUR,10.158156205,12.854954585,241.80726691,79.4708095238095
,453,iShares STOXX Europe Mid 200 UCITS ETF (DE),DE0005933998,EXSD,iShares,Passive,Full Replication,Distributing,EUR,10.13962069,8.719993619999999,465.97990323,20.1450476190476
,454,Vanguard FTSE All-World High Dividend Yield UCITS ETF - USD Acc,IE00BK5BR626,VGWE,Vanguard,Passive,Optimised,Accumulating,EUR,10.11029819,3.8285933,95.34343339,27.625
,455,HSBC MSCI China UCITS ETF,IE00B44T3H88,H4ZP,HSBC ETF,Passive,Full Replication,Distributing,EUR,10.057442029,12.935103699,572.1470637000001,22.874
,456,Lyxor ShortDAX Daily (-1x) Inverse UCITS ETF,LU0603940916,C004,Lyxor,Passive,Swap-based,Distributing,EUR,10.049598342,9.237052386,75.08551145,13.8481904761905
,457,iShares Core FTSE 100 UCITS ETF GBP (Acc),IE00B53HP851,SXRW,iShares,Passive,Full Replication,Accumulating,EUR,10.0490753,4.9671197,1935.153326362248,8.8322380952381
,458,Vanguard FTSE Developed Europe UCITS ETF - (EUR) Accumulating,IE00BK5BQX27,VWCG,Vanguard,Passive,Full Replication,Accumulating,EUR,10.03157592,7.091829434999999,378.3257139,10.9635238095238
,459,iShares USD TIPS UCITS ETF USD (Acc),IE00B1FZSC47,IUST,iShares,Passive,Optimised,Accumulating,EUR,9.992414349999999,9.663370089999999,3331.106817515239,15.0458571428571
,460,iShares EUR High Yield Corp Bond ESG UCITS ETF EUR (Acc),IE00BJK55C48,AYE2,iShares,Passive,Optimised,Accumulating,EUR,9.9053171836,4.9654720234,1101.1797413,20.6755714285714
,461,iShares EURO STOXX Mid UCITS ETF EUR (Dist),IE00B02KXL92,IQQM,iShares,Passive,Optimised,Distributing,EUR,9.8298806,5.68834613,567.84572228,16.9569523809524
,462,iShares MSCI Europe Quality Dividend UCITS ETF,IE00BYYHSM20,QDVX,iShares,Passive,Optimised,Distributing,EUR,9.723287999,5.8792129015,132.2913963,20.9537619047619
,463,iShares Dow Jones U.S. Select Dividend UCITS ETF (DE),DE000A0D8Q49,EXX5,iShares,Passive,Full Replication,Distributing,EUR,9.65602182,6.56982588,353.3166924973109,19.0091904761905
,464,iShares USD Corp Bond ESG UCITS ETF EUR Hedged (Dist),IE00BH4G7D40,36BA,iShares,Passive,Optimised,Distributing,EUR,9.6252871884,7.712043581000001,208.36809963,22.1148095238095
,465,iShares STOXX Europe Small 200 UCITS ETF (DE),DE000A0D8QZ7,EXSE,iShares,Passive,Full Replication,Distributing,EUR,9.621569095,8.974585825,562.38269826,19.5772857142857
,466,iShares MSCI USA SRI UCITS ETF EUR Hedged (Dist),IE00BZ173V67,3SUR,iShares,Passive,Full Replication,Distributing,EUR,9.595707800000001,6.744102799999999,388.99664394,17.435
,467,SPDR Bloomberg Euro Corporate Bond UCITS ETF,IE00B3T9LM79,SYBC,SPDR,Passive,Optimised,Distributing,EUR,9.587604584000001,9.567392598,757.60576657,8.04195238095238
,468,iShares US Aggregate Bond UCITS ETF USD (Dist),IE00B44CGS96,EUNX,iShares,Passive,Optimised,Distributing,EUR,9.58493423,7.475392052,1134.561648449265,33.7017142857143
,469,Invesco STOXX Europe 600 UCITS ETF Acc,IE00B60SWW18,SC0C,Invesco,Passive,Swap-based,Accumulating,EUR,9.56809206,4.171550799999999,305.4929936384,8.63195238095238
,470,L&G Asia Pacific ex Japan Equity UCITS ETF,IE00BFXR5W90,ETLK,L&G ETF,Passive,Optimised,Accumulating,EUR,9.557444046,11.311739444,208.9045849677304,25.4671904761905
,471,SPDR MSCI USA Value UCITS ETF,IE00BSPLC520,ZPRU,SPDR,Passive,Full Replication,Accumulating,EUR,9.497219045,2.88323766,214.7447572068842,17.6311428571429
,472,SPDR S&P U.S. Materials Select Sector UCITS ETF,IE00BWBXM831,ZPDM,SPDR,Passive,Full Replication,Accumulating,EUR,9.412898140000001,3.864207805,61.62530394406598,13.9840952380952
,473,Lyxor STOXX Europe 600 Oil & Gas UCITS ETF - Acc,LU1834988278,LOGS,Lyxor,Passive,Swap-based,Accumulating,EUR,9.364256730000001,4.165642635,365.1669094799,11.2170476190476
,474,Xtrackers MSCI Europe UCITS ETF 1D,LU1242369327,XIEE,Xtrackers,Passive,Full Replication,Distributing,EUR,9.36197225,6.43023979,126.634017056681,16.7188095238095
,475,iShares MSCI World Value Factor ESG UCITS ETF USD (Acc),IE000H1H16W5,CBUI,iShares,Passive,Full Replication,Accumulating,EUR,9.358874268,1.443439165,22.83697765328075,20.2356666666667
,476,SPDR Morningstar Multi-Asset Global Infrastructure UCITS ETF,IE00BQWJFQ70,ZPRI,SPDR,Passive,Optimised,Distributing,EUR,9.270901755,10.52885736,1474.896713804231,33.3114285714286
,477,Xtrackers MSCI Europe Value UCITS ETF 1C,LU0486851024,D5BL,Xtrackers,Passive,Full Replication,Accumulating,EUR,9.07703336,1.887686775,41.6497203,24.9280476190476
,478,Deka EURO iSTOXX ex Fin Dividend+ UCITS ETF,DE000ETFL482,ELFC,Deka ETF,Passive,Full Replication,Distributing,EUR,8.999850645,7.866604645,431.76562248,12.4492857142857
,479,SPDR S&P U.S. Health Care Select Sector UCITS ETF,IE00BWBXM617,ZPDH,SPDR,Passive,Full Replication,Accumulating,EUR,8.934295775,8.013862900000001,255.3390289799212,11.9907619047619
,480,L&G Longer Dated All Commodities UCITS ETF,IE00B4WPHX27,ETL2,L&G ETF,Passive,Swap-based,Accumulating,EUR,8.93308732,7.353898502000001,777.1854147812837,21.802380952381
,481,iShares Euro Dividend UCITS ETF EUR (Dist),IE00B0M62S72,IQQA,iShares,Passive,Full Replication,Distributing,EUR,8.866816635,4.177690399999999,928.5805585700001,9.85895238095238
,482,Xtrackers S&P Global Infrastructure Swap UCITS ETF 1C,LU0322253229,DX2E,Xtrackers,Passive,Swap-based,Accumulating,EUR,8.805857595,3.655780965,232.720017131395,23.6391428571429
,483,Xtrackers MSCI USA ESG Screened UCITS ETF 1C,IE00BJZ2DC62,XRSM,Xtrackers,Passive,Full Replication,Accumulating,EUR,8.766699635,4.749520075,94.55463735083701,14.2219523809524
,484,iShares Fallen Angels High Yield Corp Bond UCITS ETF EUR Hedged (Dist),IE00BF3N7219,IBC7,iShares,Passive,Optimised,Distributing,EUR,8.747938914999999,6.681412759200001,540.56874851,22.9339047619048
,485,Ossiam Shiller Barclays CAPE US Sector Value TR UCITS ETF 1C (EUR),LU1079841273,USCP,Ossiam,Passive,Swap-based,Accumulating,EUR,8.7116967,3.0811398,583.2391850800001,26.0146666666667
